AP13594b,CNIH
AP13595c,SELK
AP13596c,SIDT2
AP13597b,LIMS2
AP13598c,C14orf135
AP13599a,STX17
AP13600C,SLC30A6
AP13601b,SAMD4B
AP13602B,PODXL2
AP13603a,PDZD4
AP13607b,UBE2W
AP13609c,RGL1
AP13610a,TIAM2
AP13611C,PCDHGA3
AP13612b,XIRP1
AP13613a,NKD1
AP13617a,FOLR3
AP13618C,TNN
AP13619C,KCNK18
AP13620b,OR4C16
AP13621b,ADAL
AP13622a,ZNF836
AP13623b,MUC1/EMA
AP13624c,HELT
AP13626C,ITCH
AP13630c,ASPG
AP13631b,PRR18
AP13635B,AGAP4
AP13637a,GAGE12H
AP13638c,NRARP
AP13639b,MID2
AP13640c,TRIM15
AP13641a,TRIM23
AP13642B,TRIM31
AP13643b,TRIM33
AP13644a,TRIM34
AP13645b,TRIM45
AP13647B,HDAC7
AP13648c,ATG2A
AP13649b,ATG9B
AP13651B,GRID1
AP13653c,ZCCHC14
AP13654a,SSSCA1 (N-term )
AP13655B,EXOC6B
AP13656b,DOLPP1
AP13658c,B4GALNT3
AP13659a,ZNF135 (N-term )
AP13660c,PITPNM2
AP13661b,ANKRD22
AP13662b,EMILIN3
AP13663b,LRRN4
AP13666b,YY2
AP13667B,PAQR6
AP13668b,BTF3L4
AP13669a,VKORC1L1
AP13670c,ABHD4
AP13673B,SMOC1
AP13674a,TTC13
AP13675a,ATOH8
AP13676b,PPP1R3F
AP13677C,SLC2A13
AP13679b,VNN3
AP13680b,KIAA1274
AP13681b,AMIGO1
AP13683C,HYAL4
AP13684b,SFTPC
AP13685c,P4HA3
AP13686A,TMEM17
AP13687B,GSG1L
AP13688c,ITLN2
AP13689c,APP
AP13690a,HLA-DRB4
AP13692c,ITGAL
AP13693c,MMP2
AP13694c,TLR2
AP13695c,PTH
AP13696c,HBG1
AP13697c,CRYAB
AP13698c,GYPB
AP13699a,PYGB
AP13700a,HIST2H2AA3
AP13701b,GRM1
AP13702b,TNFRSF10A
AP13703a,HIST2H2AB
AP13704c,MCL1
AP13705a,HTRA2
AP13706c,MMP13
AP13707A,FOLH1
AP13708c,ICAM3
AP13709b,SYT1
AP13710a,HIST1H1E
AP13711a,SUMO1
AP13712b,TLR7
AP13713b,MMP16
AP13714c,CD7
AP13715b,HDAC4
AP13716b,H2AFX
AP13717A,SPN
AP13719C,PRSS2
AP13721b,TLR9
AP13722b,STAT4
AP13723a,MMP8
AP13724b,FCGR2A
AP13725b,LGALS3
AP13726a,NCK1
AP13727c,CTTN
AP13728c,ANP32A
AP13729B,MMP11
AP13730b,FCGR2C
AP13731B,H1FX
AP13732c,KRT6B
AP13734c,MMP28
AP13735c,GRM6
AP13736b,MBL2
AP13737b,IL13
AP13738C,TNFRSF11B
AP13739b,TUBB2A
AP13740b,CD27
AP13742b,TNFRSF10D
AP13743b,ARHGDIB
AP13744A,CCR10
AP13745c,HIST1H1D
AP13746b,CDH16
AP13747a,MEN1
AP13748a,CSK
AP13749a,STAT2
AP13751a,MMP15
AP13752b,MSN
AP13753c,SILV
AP13754a,SF3B1
AP13755a,MBD3
AP13756c,PPP4C
AP13757b,PPP3CA
AP13758a,RIPK2
AP13759a,MMP19
AP13760a,CRMP1
AP13761b,OR14C36
AP13762c,RANBP3L
AP13763a,TARDBP
AP13764a,AMBP
AP13765b,PPP2CB
AP13767c,CTAG2
AP13768b,CD97
AP13769a,TRPC5
AP13770a,CELA3B
AP13771c,SYT2
AP13772b,NAPSA
AP13773a,PRMT5
AP13774c,NR0B1
AP13775c,NNMT
AP13776a,RANGAP1
AP13777b,GRM8
AP13778b,PPARD
AP13779c,CBX5
AP13780b,NFKBIB
AP13781a,NONO
AP13782c,C9
AP13783b,MAVS
AP13784c,LAIR1
AP13785b,G3BP1
AP13786c,RORC
AP13787c,GDI2
AP13788c,DHRS7C
AP13792b,PIK3IP1
AP13793c,SCGB1D2
AP13794a,S100A7
AP13795a,Beclin 1
AP13796c,Mouse Acvr1
AP13798c,Mouse Bckdk
AP13799c,Mouse Camk2d
AP13801C,SLC11A2
AP13803b,Mouse Cdk3
AP13804a,Mouse Csnk2a2
AP13805c,C5orf33
AP13807C,TRIM36
AP13808a,MKX
AP13809a,AP1G2
AP13810b,RAB1B
AP13811b,42074
AP13812b,OR1N1
AP13813b,VPS4B
AP13814b,EHD1
AP13815b,MGAT5
AP13816a,LAPTM4A
AP13818c,LY6E
AP13819A,POLR3B
AP13820C,SNX14
AP13821b,LRIG2
AP13822a,MYOG
AP13823c,BCL2
AP13824a,UBE2E2
AP13825a,TMTC4
AP13826b,ARHGAP24
AP13827b,DCBLD2
AP13828c,POF1B
AP13830b,ABHD3
AP13832a,SLC41A2
AP13833c,NOSTRIN
AP13834c,HLA-DPB1
AP13835a,CASP6
AP13836B,XPA
AP13840b,IL21
AP13842a,POU2F2
AP13843c,CENPA
AP13845a,AGR2
AP13847A,ADAMTS5
AP13848a,MGMT
AP13849b,RARA
AP13850b,RAB6B
AP13852C,SMC1B
AP13853c,VAV1
AP13854b,CCR9
AP13855B,CEACAM3
AP13856c,ACVR1
AP13858c,BMP2
AP13859B,BMP7
AP13860c,TERF2
AP13861c,MDM4
AP13862b,PYCARD
AP13863B,EDN2
AP13864b,RLN1/RLN2
AP13865C,VAMP7
AP13866c,GUCA2A
AP13867a,NPFFR2
AP13868b,MCOLN3
AP13870c,CAPN11
AP13871b,KCNC2
AP13872A,TMPRSS7
AP13873a,CUL4A
AP13874b,PPP1CB
AP13875C,PPM1D
AP13876b,PTF1A
AP13877b,BRP44
AP13878B,RM33
AP13879b,FA83G
AP13880b,DEF8
AP13881c,HRASLS5
AP13882a,ZNF479
AP13885a,DNASE1L3
AP13889b,ACTR6
AP13890c,SOX30
AP13891b,DUSP9
AP13893a,RIPK1
AP13894a,NRBP1
AP13895b,MMP20
AP13896c,HTR2C
AP13897a,TOP1
AP13898a,CHRNA7
AP13899c,TACR1
AP13900b,NFATC1
AP13901b,OCLN
AP13902c,KIR2DS1
AP13903b,SFPQ
AP13904C,COPB1
AP13905b,AP2A1
AP13906a,Mouse Akt2
AP13907c,Mouse Abl1
AP13908c,Mouse Acvr2b
AP13911b,Mouse Csf1r
AP13912b,Mouse Csnk1g3
AP13915c,Mouse Epha4
AP13917A,Mouse Map3k2
AP13918a,Mouse Map3k6
AP13919a,Mouse Map3k7
AP13920a,Mouse Mapk11
AP13922a,Mouse Mknk2
AP13923A,Mouse Mylk3
AP13924a,Mouse Myo3b
AP13925b,Mouse Nek3
AP13926b,Mouse Nek6
AP13927B,Mouse Nek8
AP13928b,Mouse Nim1
AP13929b,Mouse Nlk
AP13930c,Mouse Ntrk2
AP13931a,Mouse Pak3
AP13932b,Mouse Pan3
AP13936C,ACK1 (Center Y284)
AP13938C,DGCR14
AP13940a,ABP1
AP13941c,DAO
AP13942c,C10orf63
AP13943c,MIST
AP13944b,SLC22A1
AP13945b,TRAF3
AP13946A,TRAF1
AP13947a,TSNAX
AP13948b,WNT8B
AP13949a,UGT1A1
AP13950b,PPAN
AP13951c,CHST14
AP13952c,VTI1B
AP13953b,TRI73
AP13954b,ERG25
AP13955c,LYPL1
AP13956b,VASH2
AP13957A,WBS16
AP13959a,ZNF154
AP13960A,SPATA18
AP13961b,HIST2H2AA4
AP13962a,CCDC12
AP13964A,GDPD3
AP13965b,TP63
AP13966c,C4orf18
AP13968b,NOX5
AP13970a,DPAGT1
AP13971b,PNPLA4
AP13972b,SLC30A1
AP13973c,ANKS6
AP13974c,PLSCR4
AP13975a,PPCDC
AP13976a,NOC3L
AP13978a,LRRC8B (N-term )
AP13979b,CD163L1
AP13980C,GRAMD1A
AP13981c,ADNP2
AP13982a,UNC45B
AP13983b,LAMB1
AP13984c,LAMC2
AP13987b,FCGR2B
AP13988a,TRPV1
AP13990c,MYB
AP13991b,TCF3
AP13992a,HEXIM1
AP13994b,IL1R1
AP13995b,MMP17
AP13996a,TNFSF13B
AP13997b,OR8K1
AP13998b,SFTPD
AP13999b,VASP
AP14000a,ITGB5
AP14001c,PDCD4
AP14002a,PDE11A
AP14003C,PDIA2
AP14004c,RFX5
AP14005b,CELA2A
AP14006c,CHRNA5
AP14009a,HNRNPM
AP14011a,TMPRSS9
AP14012C,TLR8
AP14013a,PIAS4
AP14014a,NLRP12
AP14015c,F122A
AP14016B,LRRC16B
AP14018a,BRD1
AP14019c,NEUROG2
AP1401A,CDH4
AP14020a,BIRC3
AP14021a,PITX2
AP14022a,SUV39H1
AP14023A,HES1
AP14024b,SIRT6
AP14025A,NOX4
AP14026a,MCM3
AP14027b,ODC1
AP14028B,RDX
AP14029b,RBBP8
AP1402a,CDH8
AP14030a,HAVCR1
AP14031b,NPPC
AP14032c,IL22
AP14033c,CYB5A
AP14034b,PPP2R5C
AP14035b,USO1
AP14036a,CUGBP1
AP14037b,SSTR1
AP14038b,HCLS1
AP14039A,TNFRSF13C
AP1403b,DDX4
AP14040c,GABPA
AP14041a,GRIA3
AP14042c,STAM2
AP14043a,KIF2C
AP14044b,SNX1
AP14045B,PCSK7
AP14046c,DLX4
AP14047b,TERF2IP
AP14048c,NRD1
AP14049a,TRPV2
AP1404b,GATA4
AP14050b,AVPR1B
AP14052b,EIF5A2
AP14053b,BAG2
AP14054b,RORB
AP14055c,NRTN
AP14056b,CSTF3
AP14057b,CIDEA
AP14058a,ADAM8
AP14059b,P2RX5
AP1405b,Nucleostemin (GNL3)
AP1405c,Nucleostemin (GNL3)
AP14060a,TICAM2
AP14062c,SEC22B
AP14063b,TAGLN2
AP14064c,SYT5
AP14065c,UBP1
AP14066a,ADAM11
AP14067B,GPR15
AP14068c,CSRP2
AP14070B,Mouse Dyrk2
AP14071c,BANF1
AP14072c,Mouse Mst4
AP14073A,Mouse Npr1
AP14074a,Mouse Pak7
AP14075a,Mouse Pdk2
AP14077B,Mouse Pim1
AP14078a,Mouse Pkmyt1
AP1407B,Nanos Homologue 1 (NANOS1)
AP14081B,NUMBL
AP14082C,Mouse Plk2
AP14084a,Mouse Prkx
AP14085c,SPN/CD43
AP14087C,NMNAT3
AP14089a,BECN1 (N-term T72)
AP14090b,FARSB
AP14094C,PCIA1
AP14095a,CPO
AP14096c,SNX24
AP14097b,EFCB7
AP14098A,SLC38A5
AP1409A,SOX9
AP1409c,SOX9
AP14101b,DAG1
AP14102a,LMO2
AP14103b,TIMM23
AP14104a,OAF
AP14105b,RHOC
AP14106b,ERCC1
AP14107a,NCK2
AP14108A,TARBP2
AP14109b,KLKB1
AP1410c,TERT
AP1410d,TERT (S1125)
AP14111b,GTF2E2
AP14112b,CEBPE
AP14114a,IBSP
AP14115b,AES
AP14116a,PNKP
AP14117a,CFL2
AP14118a,SOCS6
AP14119a,RBM39
AP1411c,UTF1 (Center L147)
AP14120b,PDIA5
AP14121B,Mouse Hipk4
AP14122B,CREG2
AP14123c,APLNR
AP14124c,EEF1G
AP14125c,AKR1B10
AP14126c,FUBP1
AP14127b,HIC1
AP14128b,TRAP1
AP14129b,RPH3A
AP1412B,YBX2
AP1412C,YBX2
AP14130c,WNT3
AP14132b,MAPKAP1
AP14133b,NFIA
AP14134b,Mouse Csnk1g1
AP14137B,Mouse Mst1r
AP14138b,CDKN2B
AP14139b,NDUFAB1
AP1413a,CD3Z
AP1413b,CD3Z
AP14141A,Mouse Prkd3
AP14144a,SPN/CD43
AP14145c,ZAP70
AP14146A,ZAP70
AP14147c,GOLGA5
AP14148b,Mouse Irak4
AP14149A,Mouse Jak1
AP1414a,CD8A
AP1414b,CD8A
AP14150B,Mouse Ksr1
AP14151a,Mouse Lck
AP14152B,Mouse Ltk
AP14153B,Mouse Map2k1
AP14154b,Mouse Map2k5
AP14155c,Mouse Map2k7
AP14156b,Mouse Map3k14
AP14157c,Mouse Mlk4
AP14158a,Mouse Oxsr1
AP14159c,Mouse Pxk
AP1415a,K Cadherin (CDH6)
AP1415b,K Cadherin (CDH6)
AP14160b,JMJD6
AP14161b,UBP46
AP14162b,RC3H1
AP14165c,Mouse Scyl2
AP14166c,FOXO3
AP14167b,CRTC2
AP14168a,NOS2A
AP14169b,NUP88
AP1416a,CHRD
AP1416b,CHRD
AP14171b,PPL
AP14172b,COL3A1
AP14174a,HDC
AP14175B,CNNM2
AP14178c,MEF2D
AP14179a,GNAQ
AP1417a,CIR
AP1417b,CIR
AP14180C,NECAB1
AP14182a,NKX2-4
AP14183b,OR56A1
AP14185c,Mouse Camk2b
AP14186a,GRAMD3 (N-term )
AP14187b,APOOL
AP14188c,CD72
AP14189a,HSF1
AP1418a,COL2A1
AP1418b,COL2A1
AP14190b,EPAS1
AP14191a,GTF2H1
AP14192A,RNF20
AP14193a,UBA7
AP14194a,KRT6C
AP14196b,NPFFR1
AP14198c,TCEB3
AP14199B,ZDH16
AP1419c,PSCA
AP14201A,TRIP6
AP14202a,CYTH1
AP14203b,DUT
AP14204a,NR2F2
AP14205c,NR2E3
AP14206a,MATR3
AP14207c,PRSS8
AP14208b,ZBTB7A
AP14209a,JAM2
AP14210b,FZD5
AP14212a,TMC6
AP14213A,D19L4
AP14215b,NR1D1
AP14216a,MCPH1
AP14217b,CCL15
AP14218a,NR2F1
AP14219a,HMGN1
AP1421c,DRAGON (RGMB)
AP14220A,NDUFA13
AP14221B,EGLN3
AP14222b,TACR3
AP14223c,IL27
AP14224a,PDIA4
AP14226a,KCND3
AP14227B,ADD3
AP14228b,HCN1
AP14229A,STRN
AP1422c,HDBP1
AP14230b,MAS1
AP14231A,MOAP1
AP14232c,RNF19A
AP14233b,TOM1L1
AP14234b,DPYSL3
AP14235b,L3MBTL2
AP14236a,RGS9
AP14238a,PPYR1
AP14239c,CNOT2
AP14240b,BCAP29
AP14241C,CCDC50
AP14242a,AGGF1
AP14243A,TMC8
AP14244c,CIAO1
AP14245a,CREB5
AP14246b,FETUB
AP14247b,LIME1
AP14248B,KCNK10
AP14249a,NAPB
AP14250b,Mouse Ern1
AP14251c,Mouse Map3k3
AP14252b,Mouse Scyl3
AP14253c,Mouse Npr2
AP14254c,Mouse Pdgfra
AP14255b,Mouse Phkg1
AP14256C,UMOD
AP14257a,Mouse Pink1
AP14258a,Mouse Prkcz
AP14259b,POLR2J
AP1425a,Mouse TRPV3
AP1425c,TAU (MAPT) (S720)
AP14260B,Mouse Irak3
AP14261a,Mouse Jak3
AP14262a,Mouse Map3k10
AP14266b,Mouse Mapk3
AP14268a,Mouse Mapkapk3
AP14269B,Mouse Mark1
AP1426c,Lmx1a
AP14270B,Mouse Mark3
AP14271b,Mouse Matk
AP14272b,M Mlkl
AP14273a,Mouse Nek4
AP14274b,Mouse Pdk3
AP14275b,AKT1S1
AP14276a,Mouse Plk5
AP14277a,Mouse Prkca
AP14279C,Mouse Ptk2b
AP1427b,Evx2
AP14280a,Mouse Raf1
AP14281b,OTU7B
AP14282c,TEAD2
AP14283b,USP43
AP14284b,Desmin
AP14285C,FKRP
AP14286a,Mouse Cdk15
AP14288c,Mouse Ikbke
AP14289c,Mouse Mastl
AP1428b,Rax
AP14290c,Mouse Hoxc9
AP14292b,Mouse Rps6kb1
AP14293a,Mouse Rage
AP14294c,Mouse Tp53rk
AP14295b,Mouse Sgk110
AP14296b,Mouse Sgk196
AP14297C,Mouse Sgk494
AP14298b,Mouse Sgk3
AP14299b,Mouse Trib3
AP1429b,PITX2
AP14301b,Mouse Tssk6
AP14302c,ZFPL1
AP14304c,Mouse Ulk3
AP14305a,TEAD3
AP14307c,Mouse Hoxa11
AP14308b,Mouse Hoxc10
AP14309C,Mouse Hoxd10
AP1430a,AFP
AP1430c,AFP
AP14310c,ARNT (Center V528)
AP14313a,PPM1A
AP14314b,STC2
AP14315c,APG10L (C-term S116)
AP14317a,CRTRT1
AP14318C,PIPPIN
AP14319c,Myeloperoxidase
AP14321a,CRTC2
AP14322c,TCEB2
AP14325a,RRP1B
AP14326C,TATDN1
AP14327c,TM4SF18
AP1432a,ALDH2
AP1432c,ALDH2
AP1432d,ALDH2
AP14330b,ZNF660
AP14331a,HIGD2A
AP14332a,DEFB112
AP14333b,Mouse Nrbp2
AP14334a,NFYB
AP14335a,ING1
AP14337c,BGLAP
AP14338a,FZD9
AP1433b,CDH9
AP14340b,OR52H1
AP14341b,SYNPO
AP14342a,SYT7
AP14343a,MUPCDH
AP14344a,TDO2
AP14345c,42064
AP14346b,URB2
AP14347b,ZC3H12B
AP14348c,BIN1
AP14349a,PSMD2
AP1434a,H Cadherin (CDH13)
AP1434b,H Cadherin (CDH13)
AP14350b,CSTA
AP14352a,USP15
AP14353a,SMARCB1
AP14354a,GTF2B
AP14355c,CSTB
AP14356b,SMARCE1
AP14357C,SF1
AP14358A,TRIP10
AP14359a,XRN2
AP1435b,M Cadherin (CDH15)
AP14361b,FOXP4
AP14362B,RNF40
AP14363A,IL33
AP14364c,IL9R
AP14365c,DLX5
AP14366c,TAC3
AP14367c,MAGOH
AP14368b,HOXC4
AP14369b,PADI2
AP1436b,FRAT1
AP1436c,FRAT1
AP14370a,PUF60
AP14371b,BLVRA
AP14372b,RPL8
AP14373C,CARD10
AP14374b,GFRA2
AP14375b,ARIH2
AP14376A,EIF4ENIF1
AP14377b,GTF2A1L
AP14378b,LDB2
AP14379a,UBE2J1
AP1437b,BCAS3
AP14380a,STEAP1
AP14381a,FOXK2
AP14382c,UQCRC2
AP14383b,QPRT
AP14384c,P2RY10
AP14385a,ZNF207
AP14386c,MSL1
AP14387c,GPR137
AP14388a,FOXD1
AP14389a,METAP2
AP1438a,DPPA4
AP14390A,PEX19
AP14391a,KLK8
AP14392b,HM13
AP14394a,CTDSP2
AP14395c,PPEF1
AP14396a,PPM1G
AP14397b,RCAN3
AP14399c,RNF144A
AP1439d,POTE
AP14400b,SENP5
AP14401c,NANOS1
AP14402c,PPEF2
AP14404b,DSG2
AP14405a,PTPRE
AP14406A,ACSL4
AP14407c,HAND1
AP14409C,S1PR5
AP1440a,CD8B
AP14411a,ZIC4
AP14412a,PRDM6
AP14413C,SP3
AP14415b,RPA1
AP14417a,POLR2E
AP14418c,BIRC2
AP14419a,GNAI2
AP1441c,SWAP70
AP14420c,CHRM2
AP14421a,CCND2
AP14423a,SHMT1
AP14424b,ADORA1
AP14425c,HRH1
AP14427C,PTGIR
AP14428a,TBX21
AP14429B,GRIK2
AP1442a,HNMT
AP14430c,DSG1
AP14431b,CHFR
AP14432a,GTF2E1
AP14433a,NID1
AP14437b,NKX6-1
AP14438B,PCDHB1
AP14439b,CLC
AP1443A,Stanniocalcin-2 (STC2)
AP14440C,Mouse Irak1
AP14441c,Mouse Map2k3
AP14442b,Mouse Map3k5
AP14443C,Mouse Map4k3
AP14444B,Mouse Mapk13
AP14445a,Mouse Mapk4
AP14446c,Mouse Mapk9
AP14449b,Mouse Nek5
AP1444a,SSR1
AP14450c,Mouse Nek9
AP14453C,Mouse Pak4
AP14454a,Mouse Phkg2
AP14456B,Mouse Prkaca/Prkacb
AP14457A,Mouse Prpf4b
AP14458c,Mouse Ptk2
AP14459C,Mouse Map4k4
AP14460a,Mouse Hoxc11
AP14462a,AKAP4
AP14463a,OTUB2
AP14464c,Mouse Hoxa1
AP14465a,Mouse Hoxb4
AP14466b,Mouse Hoxd3
AP14468b,Mouse Stk25
AP14470c,Mouse Taok2
AP14471c,Mouse Tie1
AP14472c,Mouse Wee2
AP14473A,Mouse Yes1
AP14474a,Rat Hoxa7
AP14475a,HMGB1
AP14476a,JARID1B
AP14478a,TDT
AP1447c,CDCA8
AP14481a,OR4F16
AP14486a,CNGA2
AP14487c,FAM172A
AP14488b,OR6Q1
AP1448b,SPAK (STK39)
AP14490b,COL1A1
AP14491c,JAK2
AP14492a,MYL3
AP14493C,CELA3A
AP14494b,B3GALT2
AP14495C,USP20
AP14496c,ETV6
AP14497c,ORC2L
AP14498b,CD84
AP14499b,KLF1
AP1449a,PSMA5
AP1449b,SPRED1
AP1449c,PSMA5
AP1449d,SPRED1
AP1449e,SPRED1
AP14500A,IL32
AP14501a,RIT1
AP14503b,NHEJ1
AP14504b,PHLDA2
AP14505C,ASAP1
AP14506b,RFXAP
AP14507b,KIF5C
AP14508b,PERP
AP14509a,BCAS2
AP1450b,PYGM
AP14510a,GATAD2B
AP14511b,SEC23IP
AP14512a,TAF9B
AP14513a,ADAM32
AP14514c,GPR27
AP14515c,PPT2
AP14517b,ARFGAP3
AP14520A,CYP2D6
AP14521a,PRDM1
AP14523c,PTPRN
AP14525b,OSM
AP14526b,POLI
AP14527b,STS
AP14528b,PSMB5
AP14530c,RAB11A
AP14531B,ATP2B4
AP14532a,SNRPN
AP14533c,SUPT5H
AP14534B,MCM4
AP14535c,NRF1
AP14536b,SLC15A1
AP14537B,PSMD9
AP14538b,GAB_2
AP14539a,NXF1
AP1453b,EPM2A
AP14540c,WASF2
AP14541b,RPS19
AP14542b,PRPF31
AP14543a,SEMG1
AP14544c,ZNF174
AP14545b,KCNC1
AP14546a,ARC
AP14547b,KCNC3
AP14548c,SOCS4
AP14549a,IRX3
AP1454a,METTL7A
AP14550c,HSFX1
AP14551A,EIF2AK3
AP14553c,TPX2
AP14554b,RIPK3
AP14555a,UBA1
AP14556a,RAD23A
AP14557a,KLK10
AP14558b,NMT2
AP14559b,WIF1
AP1455c,IDE
AP14560A,RING1
AP14561b,FDFT1
AP14562b,PPP6C
AP14563a,HAT1
AP14564a,SIGLEC8
AP14565b,ART3
AP14566c,MEOX1
AP14567c,ZNF395
AP14568C,DUSP15
AP14571a,TGIF1
AP14572a,FREQ
AP14573a,SIRT3
AP14574C,SIRT5
AP14575c,HTR1B
AP14576b,EWSR1
AP14577A,PSMB8
AP14578c,PGF
AP14579b,TRPC3
AP1457a,TRAPPC4
AP14580c,PAEP
AP14581a,SET
AP14582B,ADRA2C
AP14583a,U2AF2
AP14584a,PSMC2
AP14585a,HSD3B1
AP14586b,PSMD10
AP14587c,NR1I3
AP14588B,ORAI1
AP14589b,PSMA1
AP1458a,SCGN
AP14590b,SNAP23
AP14591c,P2RY1
AP14592c,NEDD9
AP14594a,TAF9
AP14595c,TNFSF14
AP14596c,WNT3A
AP14597B,FST
AP14598c,E2F3
AP14599a,TAF6
AP1459a,MIPEP
AP1459c,MIPEP
AP14600b,AIP
AP14601a,PSMD1
AP14603C,CGB/hCG-Beta
AP14604c,Mouse Aak1
AP14606b,Mouse Acvr1c
AP14607b,Mouse Adck1
AP14608c,Mouse Adck2
AP14609a,Mouse Aurka
AP14610B,Mouse Cdk17
AP14612b,Mouse Chuk
AP14613a,Mouse Clk1
AP14614a,Mouse Clk2
AP14615a,Mouse Clk4
AP14616b,Mouse Ddr2
AP14617c,Mouse Dyrk1b
AP14618C,Mouse Epha1
AP14619c,Mouse Epha2
AP14620b,Mouse Fer
AP14621A,Mouse Flt3
AP14623c,Mouse Insr
AP14624A,Mouse Lyn
AP14625B,Mouse Map3k1
AP14627a,Mouse Ntrk3
AP14628A,Mouse Pkn3
AP14629A,Mouse Prkcd
AP1462a,CNOT4
AP1462b,CNOT4
AP1462d,CNOT4
AP14630a,Mouse Prkce
AP14631C,Mouse Prkch
AP14634b,Mouse Ksr2
AP14635a,Mouse Sgk223
AP14636b,Mouse Stk10
AP14637a,OVOL1
AP1463c,PDE8A (L572)
AP14641c,NCL (Center P291)
AP14642b,AP2M1
AP14643C,MED6
AP14644a,ISWI
AP14645A,TBC1D21
AP14646a,C1orf144
AP14647b,POLN
AP14648b,OR14J1
AP14649b,OR2W5
AP1464a,SNX6
AP1464d,SNX6
AP14650c,Mouse Mapk8
AP14653c,BACH2
AP14654a,PLCD3
AP14655b,LRP5
AP14656a,NQO2
AP14657a,USP4
AP14658b,BACH1
AP14659c,CSDA
AP1465C,ALDH1A1
AP1465d,ALDH1A1
AP14660c,VAMP3
AP14661c,IL25
AP14662c,HMGB3
AP14664a,OMP
AP14665C,CBX8
AP14666b,CPT1A
AP14667c,RUNX3
AP14669a,PLD2
AP14671b,FBLN1
AP14672a,DSG3
AP14673b,APLP2
AP14674b,MYL9
AP14675b,TMPRSS13
AP14677c,MSX2
AP14678c,UBE4A
AP14679B,IL17D
AP1467c,Latexin
AP14680C,KLK9
AP14681b,FGF10
AP14682b,CD274
AP14683b,FANCG
AP14685b,KCNQ3
AP14686b,TAF7
AP14687a,TBX5
AP14688c,TRA2B
AP14689b,SDC3
AP1468D,ALDH3A2
AP14690c,KCNA3
AP14691a,IMPDH1
AP14692c,PAX7
AP14693b,Mouse Mos
AP14695a,Mouse Plk3
AP14697A,Mouse Prkcb
AP14698a,Mouse Prkcg
AP1469a,ALDH6A1
AP1469B,ALDH6A1
AP14703a,Mouse Akt1
AP14707c,Mouse Csnk1d
AP14708b,Mouse Csnk1e
AP1470a,ERAS
AP1470d,ERAS (F66)
AP14710a,Mouse Dapk2
AP14711c,Mouse Dapk3
AP14713b,Mouse Eif2ak4
AP14714C,Mouse Ephb4
AP14715C,Mouse Gucy2f
AP14717a,TMM85
AP14718b,C11orf20
AP14719b,ACBD7
AP1471a,CDH7
AP14720C,ANKS4B
AP14723b,MINPP1
AP14724b,KDELR2
AP14725a,USP30
AP14726b,OR4C12
AP14727b,OR10V1
AP14729b,C4orf49
AP1472a,ALDH5A1
AP1472b,ALDH5A1
AP1472d,ALDH5A1
AP14730b,OR8B12
AP14733b,LSM14A
AP14736c,NUDCD1
AP14737b,MORF4L2
AP14739c,POLR2B
AP1473a,CDH12
AP14740b,P2RY2
AP14741a,TMPO
AP14742A,NDRG2
AP14743a,MCM6
AP14744c,CD70
AP14745c,GRAP2
AP14746c,KCNA1
AP14747c,KCNMB1
AP14748c,COIL
AP14749b,KCNA2
AP1474a,Alkaline Phosphatase (ALPL)
AP1474C,ALPL
AP14750a,DNAJA3
AP14751c,PTGES3
AP14752b,UBE2D2
AP14754a,SP100
AP14755c,ECT2
AP14756b,CRABP2
AP14758c,RBM12
AP14759A,CNOT3
AP1475a,BRDG 1 (N-term F56)
AP14760c,SULT1A3
AP14761c,TCEA1
AP14762a,HTATIP2
AP14763b,PLA2G5
AP14764c,SNRPA
AP14765c,COBRA1
AP14766b,TADA3L
AP14767a,42252
AP14768a,GADD45G
AP14769a,MAPRE2
AP1476b,TGF Beta 2
AP14772A,HSPBP1
AP14774a,Mouse Hoxa4
AP14776b,Mouse Stk32b
AP14777c,Mouse Tec
AP14778c,Mouse Tgfbr1
AP14779b,ACTA1/α-actin
AP1477a,E Cadherin (CDH1)
AP1477b,E Cadherin (CDH1)
AP14780b,Mouse Camk2a
AP14781a,Mouse Camkv
AP14783B,Mouse Csnk1a1
AP14784B,Mouse Insrr
AP14785b,BGLAP (C-term C80)
AP14786c,MEKK4 (Center C1081)
AP14788c,CD106
AP14789a,A2M
AP14790b,A2M
AP14791c,FOXA1 (Center S286)
AP14792b,WWOX
AP14793c,VDR
AP14794c,Mouse Hunk
AP14796b,DISC1
AP14797c,HN1
AP14798A,CD55
AP1479B,ALDH8A1
AP14801c,BRF1
AP14802c,WHSC2
AP14803c,LAT2
AP14804c,CPSF3
AP14805c,OTX1
AP14806b,FZD2
AP14807b,TGIF2
AP14808c,SLC45A3
AP14809c,PTPRG
AP1480c,Alkaline Phosphatase (ALPI)
AP14810b,PTPN14
AP14811A,PJA1
AP14812c,PTX3
AP14813c,CYSLTR1
AP14814b,TCEB1
AP14815a,RAB3A
AP14816b,CXCL11
AP14817b,Mouse Adrbk2
AP1481b,BDP (ARID3B)
AP14821a,TMPRSS5
AP14822b,GPC3
AP14824A,KLK14
AP14825c,KLK15
AP14826B,LY86
AP14827b,PKD2
AP14829c,HBEGF
AP1482a,CD9
AP1482b,CDH10
AP1482c,CDH10
AP1482d,CD9
AP14830A,LIG1
AP14831B,SSRP1
AP14832A,KCND2
AP14833b,PCSK6
AP14834c,LALBA
AP14835a,TCF12
